match_id,competition,season,match_date,team_id,player_id,player_name,player_minutes,minute,second,x,y,type,outcome,xg
M020,Serie A,2024/25,2025-10-06,FIO,p12,A. Colpani,76,21,45,63.2,17.2,tackle,won,
M020,Serie A,2024/25,2025-10-06,FIO,p12,A. Colpani,76,39,43,66.5,60.4,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p12,A. Colpani,76,57,1,59.3,79.2,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p12,A. Colpani,76,6,29,71.9,16.2,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p12,A. Colpani,76,11,45,82.8,45.5,pass,incomplete,
M020,Serie A,2024/25,2025-10-06,FIO,p12,A. Colpani,76,25,2,56.8,56.3,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p12,A. Colpani,76,4,2,57.6,87.3,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p12,A. Colpani,76,32,27,82.9,43.9,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p12,A. Colpani,76,17,4,64,58.2,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p12,A. Colpani,76,20,36,80.2,7.6,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p12,A. Colpani,76,27,30,62.3,48.3,shot,off_target,0.067
M020,Serie A,2024/25,2025-10-06,FIO,p12,A. Colpani,76,38,43,80.9,40.5,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p12,A. Colpani,76,75,46,73.2,28.5,pass,incomplete,
M020,Serie A,2024/25,2025-10-06,FIO,p12,A. Colpani,76,23,15,58.1,36.5,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p12,A. Colpani,76,56,58,57.2,34.1,tackle,won,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,43,54,70.7,44.4,foul,conceded,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,58,23,85,75,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,4,47,77.5,7.3,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,19,17,78.2,17.8,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,83,16,79.4,76.7,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,65,36,76.3,91.6,tackle,won,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,14,22,86.2,11,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,14,36,85.2,18.3,dribble,incomplete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,37,47,75.2,38.7,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,16,31,85.2,20.6,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,28,12,78.6,53.5,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,39,15,74.3,73.4,foul,conceded,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,27,8,80.4,66.4,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,10,21,82.3,55.4,pass,incomplete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,51,34,89,36.7,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,31,38,77.5,34.3,pass,incomplete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,18,35,66.5,91.9,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,45,26,65.1,64.1,tackle,lost,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,50,10,74.2,68.7,pass,incomplete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,88,20,86.5,43,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,43,31,91.2,76,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,84,41,91.1,38.9,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,15,48,87.3,58.7,pass,incomplete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,44,42,80.5,9,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,39,47,75.6,13.3,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,36,23,68.4,24.5,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,66,3,76,28.8,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,38,40,87.8,33.7,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,57,29,86.1,48.7,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,1,10,89,17.2,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,29,41,81.5,68,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,17,20,74.2,58.9,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,26,14,60.5,64.2,tackle,won,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,9,41,56.4,64.2,foul,conceded,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,40,55,74.9,57.7,pass,incomplete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,18,4,88.3,7.3,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,51,3,87.6,68.5,shot,goal,0.083
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,79,46,68,42.3,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,16,51,55.7,21.6,tackle,won,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,37,59,86.6,73,pass,incomplete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,72,3,67,88.1,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,27,40,77.6,23.3,pass,incomplete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,3,10,70.1,19.5,pass,complete,
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,86,40,93.5,48,shot,saved,0.488
M020,Serie A,2024/25,2025-10-06,FIO,p13,M. Kean,88,33,54,90.5,29.8,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p01,P. Terracciano,21,3,42,34.1,57.6,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p01,P. Terracciano,21,18,51,42.5,45.8,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p01,P. Terracciano,21,17,5,32.4,54.1,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p01,P. Terracciano,21,6,22,31.8,83.4,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,14,22,63.1,39.3,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,29,7,43.6,30.6,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,86,12,62.1,85.7,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,25,16,60.8,93.6,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,40,33,60.4,91.4,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,3,10,63.3,83.8,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,25,13,91.2,53.4,shot,saved,0.352
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,54,53,41.2,77.1,foul,conceded,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,57,16,51.9,8.7,tackle,lost,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,37,58,93.9,45.2,shot,blocked,0.388
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,16,59,38,75.7,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,63,7,40.1,73.8,tackle,lost,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,54,19,55.9,65.2,dribble,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,22,18,57.1,80.9,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,59,33,87.7,29.4,shot,off_target,0.11
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,35,24,58.9,68.8,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,78,48,45.2,90.4,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,47,14,50.9,75.1,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,21,19,43.5,11.2,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,67,44,37.7,82.5,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,5,23,49.6,53.2,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,34,28,42.6,68.5,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,8,30,52,34,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,42,4,47.2,47.2,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,12,20,50.4,15.6,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,86,36,42.5,65,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,6,28,38.3,31.3,tackle,won,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,2,53,59.7,36.8,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,79,30,50.1,68,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,42,54,47.5,84.6,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,5,28,40.5,35.4,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,70,19,44.9,60.6,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,65,23,52.7,59.5,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,25,51,44.6,85.9,foul,conceded,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,30,42,38.2,6.1,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,63,8,57.6,90.2,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,37,50,49.8,49.6,foul,conceded,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,41,51,33.1,91.3,tackle,won,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,13,57,32.8,40.4,tackle,lost,
M021,Serie A,2024/25,2025-11-13,FIO,p02,Dodô,88,77,11,53.1,71.7,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,31,35,48.6,73.8,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,76,8,22.9,49.4,tackle,lost,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,6,19,40.5,72.9,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,7,38,41.6,9.2,tackle,won,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,35,44,44.9,53.4,tackle,won,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,14,35,40.7,9.8,tackle,won,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,23,44,52.9,77.8,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,5,42,48.4,42.8,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,27,54,51.5,45.9,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,73,37,31.4,73.4,tackle,lost,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,7,39,48.3,69.1,dribble,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,20,47,50.9,87.1,dribble,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,11,5,37.9,46.1,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,20,42,82,26.5,shot,saved,0.064
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,72,25,38.5,24,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,74,28,40.5,49.4,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,47,54,50.2,77.1,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,28,55,24.3,54.9,tackle,lost,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,12,8,60.8,42.1,shot,off_target,0.083
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,28,17,52,33.9,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,16,18,39.6,54.1,foul,conceded,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,80,22,33.7,25.6,tackle,won,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,52,37,32.8,84.4,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,7,55,46.5,24.1,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,3,16,26.5,51.3,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,3,45,35.8,72.5,tackle,won,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,1,24,49.5,23.3,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,1,18,37.1,47.8,tackle,won,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,73,5,70.5,58.9,shot,blocked,0.133
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,68,17,34.8,75.5,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,20,16,26.9,17,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,13,44,29.7,89.9,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,45,58,32,87.6,dribble,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,37,50,34.8,21.8,tackle,won,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,65,53,46.2,15.8,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,57,26,49.1,32.4,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,66,7,45.8,38.2,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,41,21,46.1,60.1,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,77,49,25.1,18.6,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,82,8,25.8,75.7,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,58,14,42.6,62.3,tackle,lost,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,55,37,35.5,35.4,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,81,38,44.7,53.6,tackle,lost,
M021,Serie A,2024/25,2025-11-13,FIO,p03,L. Ranieri,82,45,24,36.6,75.2,tackle,won,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,45,19,61.9,47.7,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,17,24,60.5,21.7,dribble,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,62,44,55.5,40.1,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,64,5,70.1,78.6,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,51,27,65.9,39.9,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,10,21,65.6,80.5,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,56,1,60.7,25.5,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,50,29,54.4,27,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,19,6,65,60.3,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,13,59,53,30.2,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,70,44,57.4,58.1,dribble,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,33,28,45.9,36.8,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,16,4,44.9,34.1,foul,conceded,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,52,15,57.9,78.4,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,4,37,56.5,32.6,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,7,37,50.5,39,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,85,4,46,44.8,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,5,54,68.3,75.6,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,85,9,49.1,35.4,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,53,15,46.2,24.6,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,71,24,61.6,43.8,shot,saved,0.06
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,38,13,47.2,13.5,tackle,won,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,8,7,56.8,55.8,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,68,50,43.4,38.7,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,68,27,46,78.4,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,17,19,52.4,77.2,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,56,47,66.6,69,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,24,33,66,73.5,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,15,12,58.5,62.5,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,71,50,48.8,26.4,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,39,7,48.2,79.1,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,46,29,58.2,82.8,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,50,21,57.9,79.4,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,20,6,54.1,14.5,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,3,39,66.2,91.8,dribble,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,4,10,56.6,31.5,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,71,34,68.7,45.8,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,65,39,57.2,43.5,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,21,17,65.4,40.3,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,53,2,62.5,84.7,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,39,7,57.7,9.1,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p05,R. Gosens,86,14,48,70,78.5,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,67,16,43.1,35.6,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,71,21,54.7,80.2,tackle,won,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,9,15,75.9,42.3,shot,saved,0.144
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,11,47,36.4,67.3,foul,conceded,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,8,0,53.7,12,foul,conceded,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,36,51,65.2,72.2,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,83,31,65,9.3,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,84,10,53.2,60.6,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,19,0,41.8,84,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,57,36,44.4,22,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,16,13,56.5,9.8,tackle,lost,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,16,1,57,8.5,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,46,53,50.1,35.2,tackle,won,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,68,3,42.5,26.5,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,48,49,36.9,32.8,foul,conceded,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,40,26,53.3,39.5,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,46,43,48.3,15.9,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,48,28,38.5,25.3,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,48,59,42.9,42.9,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,91,1,55.1,23.9,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,42,42,55.7,84.8,foul,conceded,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,74,27,47.8,81.5,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,80,18,48.7,57,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,81,33,53.8,45.3,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,20,36,54.2,27.3,dribble,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,82,49,54,73.4,tackle,won,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,25,55,57.3,52.8,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,72,0,40.4,13.1,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,5,30,54.6,9.1,foul,conceded,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,50,44,53.8,59.9,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,24,16,49.1,17,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,49,42,33.5,71.5,tackle,won,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,74,56,51.4,17.9,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,32,15,41.5,54.3,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,14,21,42.3,74.5,dribble,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,74,18,51.9,80,dribble,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,26,26,63.5,13.9,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,73,57,34,88.2,tackle,won,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,31,50,64.3,39,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,1,14,52.3,18.9,tackle,lost,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,60,37,62.1,79.4,dribble,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,19,12,59.5,10.9,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,45,3,61.8,80.9,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,59,59,92.9,40.3,shot,goal,0.349
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,33,45,65.3,29,dribble,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,3,48,56.6,59,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,43,36,51.8,18.7,pass,incomplete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,72,16,48.7,15.4,tackle,lost,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,59,20,51.4,41.6,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p08,D. Cataldi,91,8,7,45.7,9.1,tackle,lost,
M021,Serie A,2024/25,2025-11-13,FIO,p09,N. Fagioli,82,14,50,46,78.9,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p09,N. Fagioli,82,46,52,54.8,15.5,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p09,N. Fagioli,82,33,32,68.6,17.1,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p09,N. Fagioli,82,33,39,53.6,44.9,tackle,lost,
M021,Serie A,2024/25,2025-11-13,FIO,p09,N. Fagioli,82,38,17,66,29.6,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p09,N. Fagioli,82,26,53,46.2,72,tackle,won,
M021,Serie A,2024/25,2025-11-13,FIO,p09,N. Fagioli,82,8,33,50.8,38.7,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p09,N. Fagioli,82,6,33,50.6,80.4,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p09,N. Fagioli,82,40,46,45.4,44.6,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p09,N. Fagioli,82,28,17,70.4,93.1,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p09,N. Fagioli,82,26,18,67.5,78.4,pass,complete,
M021,Serie A,2024/25,2025-11-13,FIO,p09,N. Fagioli,82,82,28,42.9,80.3,foul,conceded,
